Sno,ProductID,OrderDate,DeliveryDate,Quantity,Price,Supplier,Location
758,P1000,07-05-2023,13-05-2023,3,1154,Vendor13,Chennai
759,P466,27-04-2022,03-05-2022,3,1783,Vendor31,Bangalore
760,P172,10-01-2022,16-01-2022,4,3177,Vendor94,Delhi
761,P1174,07-04-2023,13-04-2023,1,7531,Vendor43,Chennai
762,P171,24-09-2022,30-09-2022,4,5142,Vendor30,Chennai
763,P549,13-06-2022,19-06-2022,3,6641,Vendor84,Ahmedabad
764,P287,08-08-2022,14-08-2022,5,4115,Vendor77,Hyderabad
765,P818,01-01-2022,07-01-2022,5,9968,Vendor69,Cochin
766,P1057,20-03-2023,26-03-2023,2,9930,Vendor21,Delhi
767,P1826,28-05-2022,03-06-2022,4,4094,Vendor44,Bangalore
768,P422,06-09-2022,12-09-2022,3,2751,Vendor49,Mumbai
769,P1638,14-06-2023,20-06-2023,1,4446,Vendor18,Cochin
770,P1625,03-03-2022,09-03-2022,4,5794,Vendor76,Delhi
771,P1664,06-10-2022,12-10-2022,3,9841,Vendor23,Bangalore
772,P1106,11-05-2023,17-05-2023,4,3486,Vendor51,Mumbai
773,P302,16-08-2022,22-08-2022,2,5458,Vendor23,Chennai
774,P1378,20-08-2022,26-08-2022,1,4308,Vendor75,Ahmedabad
775,P1358,04-01-2022,10-01-2022,3,9029,Vendor97,Vishakapatnam
776,P592,22-12-2022,28-12-2022,4,4009,Vendor39,Vishakapatnam
777,P944,04-05-2022,10-05-2022,4,372,Vendor31,Chennai
778,P341,22-02-2022,28-02-2022,5,7511,Vendor75,Hyderabad
779,P848,20-06-2022,26-06-2022,3,6971,Vendor96,Hyderabad
780,P1548,16-10-2023,22-10-2023,5,3556,Vendor41,Bhopal
781,P1037,01-03-2022,07-03-2022,3,7883,Vendor77,Hyderabad
782,P1851,08-06-2022,14-06-2022,1,4278,Vendor88,Vishakapatnam
783,P301,07-10-2022,13-10-2022,2,4914,Vendor81,Mumbai
784,P72,24-05-2022,30-05-2022,4,9192,Vendor11,Cochin
785,P551,09-12-2021,15-12-2021,1,7210,Vendor34,Hyderabad
786,P1227,29-07-2023,04-08-2023,3,2752,Vendor43,Ahmedabad
787,P1077,10-11-2023,16-11-2023,5,881,Vendor20,Ahmedabad
788,P1560,28-05-2022,03-06-2022,4,7298,Vendor74,Bhopal
789,P185,17-12-2021,23-12-2021,4,7685,Vendor29,Vishakapatnam
790,P240,09-08-2023,15-08-2023,2,4793,Vendor50,Delhi
791,P1163,22-04-2022,28-04-2022,2,385,Vendor82,Cochin
792,P657,04-09-2022,10-09-2022,1,8763,Vendor80,Bangalore
793,P358,25-10-2022,31-10-2022,3,6364,Vendor4,Mumbai
794,P1385,13-04-2022,19-04-2022,2,5436,Vendor86,Hyderabad
795,P1149,23-09-2022,29-09-2022,4,115,Vendor10,Bhopal
796,P1249,06-07-2022,12-07-2022,4,7873,Vendor100,Mumbai
797,P30,21-06-2022,27-06-2022,5,2920,Vendor89,Hyderabad
798,P1733,19-11-2023,25-11-2023,3,9677,Vendor71,Vishakapatnam
799,P1539,06-05-2023,12-05-2023,2,6885,Vendor13,Ahmedabad
800,P1620,20-01-2023,26-01-2023,3,8756,Vendor43,Chennai
801,P892,27-02-2022,05-03-2022,4,8669,Vendor71,Vishakapatnam
802,P319,11-08-2023,17-08-2023,1,2589,Vendor72,Bangalore
803,P1986,24-05-2022,30-05-2022,1,169,Vendor55,Hyderabad
804,P893,08-09-2023,14-09-2023,3,2090,Vendor70,Ahmedabad
805,P318,16-10-2023,22-10-2023,5,3110,Vendor83,Ahmedabad
806,P1081,11-07-2022,17-07-2022,1,3907,Vendor23,Ahmedabad
807,P1855,13-01-2023,19-01-2023,1,7303,Vendor94,Hyderabad
808,P709,10-02-2023,16-02-2023,2,3839,Vendor59,Bangalore
809,P273,10-06-2022,16-06-2022,2,4432,Vendor20,Bangalore
810,P1100,16-10-2022,22-10-2022,1,3337,Vendor60,Ahmedabad
811,P249,25-06-2022,01-07-2022,2,5356,Vendor9,Chennai
812,P1764,29-04-2023,05-05-2023,3,624,Vendor57,Hyderabad
813,P1260,05-11-2023,11-11-2023,5,3902,Vendor47,Bangalore
814,P894,21-11-2022,27-11-2022,4,2265,Vendor68,Bhopal
815,P917,10-03-2022,16-03-2022,1,6856,Vendor81,Bangalore
816,P93,01-01-2022,07-01-2022,5,2929,Vendor84,Delhi
817,P1673,17-11-2023,23-11-2023,4,745,Vendor53,Hyderabad
818,P755,14-09-2023,20-09-2023,3,906,Vendor98,Mumbai
819,P1176,19-11-2022,25-11-2022,3,9157,Vendor77,Cochin
820,P818,22-11-2022,28-11-2022,5,2130,Vendor38,Hyderabad
821,P1333,01-06-2022,07-06-2022,3,1937,Vendor89,Delhi
822,P216,25-06-2022,01-07-2022,1,3294,Vendor21,Vishakapatnam
823,P79,06-11-2022,12-11-2022,2,9651,Vendor3,Bangalore
824,P1890,03-12-2021,09-12-2021,3,4945,Vendor76,Mumbai
825,P74,16-12-2022,22-12-2022,3,3200,Vendor99,Bangalore
826,P181,05-11-2023,11-11-2023,2,391,Vendor90,Cochin
827,P1366,06-07-2022,12-07-2022,2,5440,Vendor85,Bhopal
828,P210,23-03-2023,29-03-2023,1,265,Vendor11,Hyderabad
829,P309,26-03-2022,01-04-2022,4,6686,Vendor42,Hyderabad
830,P698,07-11-2023,13-11-2023,3,1764,Vendor14,Bhopal
831,P1205,29-01-2023,04-02-2023,2,772,Vendor31,Chennai
832,P992,26-10-2023,01-11-2023,1,4207,Vendor16,Cochin
833,P1751,10-11-2023,16-11-2023,3,2914,Vendor37,Vishakapatnam
834,P1782,21-12-2022,27-12-2022,3,1474,Vendor61,Hyderabad
835,P390,09-06-2023,15-06-2023,5,5556,Vendor98,Ahmedabad
836,P1478,11-10-2022,17-10-2022,3,6793,Vendor96,Hyderabad
837,P1495,26-04-2022,02-05-2022,1,647,Vendor19,Delhi
838,P1650,26-08-2023,01-09-2023,2,7797,Vendor10,Hyderabad
839,P1315,02-12-2021,08-12-2021,2,641,Vendor2,Vishakapatnam
840,P789,28-09-2022,04-10-2022,4,9255,Vendor64,Ahmedabad
841,P1850,25-03-2023,31-03-2023,1,6275,Vendor90,Delhi
842,P1178,07-02-2022,13-02-2022,3,8909,Vendor7,Hyderabad
843,P477,21-06-2023,27-06-2023,1,5775,Vendor56,Hyderabad
844,P1180,13-11-2022,19-11-2022,3,2866,Vendor99,Bangalore
845,P884,20-02-2023,26-02-2023,4,2960,Vendor77,Hyderabad
846,P752,15-08-2022,21-08-2022,3,689,Vendor52,Hyderabad
847,P1203,01-07-2022,07-07-2022,3,8072,Vendor30,Bhopal
848,P1372,03-11-2022,09-11-2022,5,6399,Vendor14,Ahmedabad
849,P260,31-01-2023,06-02-2023,1,2039,Vendor80,Bangalore
850,P1684,04-06-2023,10-06-2023,5,4975,Vendor49,Delhi
851,P254,28-06-2023,04-07-2023,4,9979,Vendor61,Bhopal
852,P910,28-03-2023,03-04-2023,1,3382,Vendor23,Mumbai
853,P146,16-03-2022,22-03-2022,2,9222,Vendor12,Bhopal
854,P1003,05-06-2022,11-06-2022,5,6805,Vendor92,Mumbai
855,P1849,01-05-2023,07-05-2023,5,3769,Vendor79,Bangalore
856,P417,06-10-2022,12-10-2022,5,2142,Vendor19,Chennai
857,P708,20-10-2023,26-10-2023,5,6935,Vendor5,Bhopal
858,P657,10-01-2022,16-01-2022,4,8867,Vendor6,Bangalore
859,P610,15-09-2023,21-09-2023,1,5320,Vendor39,Vishakapatnam
860,P890,24-05-2022,30-05-2022,5,1665,Vendor13,Cochin
861,P1886,19-08-2022,25-08-2022,3,1318,Vendor89,Delhi
862,P1547,25-06-2023,01-07-2023,2,7725,Vendor44,Mumbai
863,P1452,12-01-2023,18-01-2023,2,3189,Vendor91,Vishakapatnam
864,P1772,13-09-2022,19-09-2022,5,7753,Vendor88,Vishakapatnam
865,P462,04-11-2022,10-11-2022,4,6161,Vendor57,Mumbai
866,P668,23-10-2022,29-10-2022,5,9861,Vendor25,Ahmedabad
867,P1022,28-03-2023,03-04-2023,4,7102,Vendor64,Delhi
868,P1012,24-03-2022,30-03-2022,5,6265,Vendor10,Bangalore
869,P1017,01-02-2022,07-02-2022,5,2782,Vendor89,Cochin
870,P613,03-02-2023,09-02-2023,5,9186,Vendor33,Hyderabad
871,P376,24-04-2022,30-04-2022,4,3126,Vendor50,Chennai
872,P961,15-01-2022,21-01-2022,3,2459,Vendor79,Cochin
873,P483,29-07-2023,04-08-2023,4,3386,Vendor71,Hyderabad
874,P132,26-08-2022,01-09-2022,2,9779,Vendor42,Chennai
875,P285,19-10-2022,25-10-2022,4,6658,Vendor57,Delhi
876,P430,09-04-2022,15-04-2022,5,9167,Vendor70,Vishakapatnam
877,P1713,22-09-2023,28-09-2023,2,127,Vendor38,Hyderabad
878,P1501,07-08-2022,13-08-2022,1,6731,Vendor73,Bangalore
879,P1469,14-09-2023,20-09-2023,5,3014,Vendor1,Mumbai
880,P1339,05-01-2023,11-01-2023,3,7938,Vendor49,Chennai
881,P543,29-06-2022,05-07-2022,5,7835,Vendor65,Hyderabad
882,P192,07-02-2023,13-02-2023,2,4295,Vendor16,Vishakapatnam
883,P1878,11-03-2022,17-03-2022,2,301,Vendor33,Chennai
884,P1092,01-11-2022,07-11-2022,3,3704,Vendor47,Bangalore
885,P1623,01-03-2023,07-03-2023,1,5492,Vendor90,Bhopal
886,P134,28-10-2022,03-11-2022,4,314,Vendor14,Hyderabad
887,P1773,29-12-2021,04-01-2022,3,833,Vendor56,Mumbai
888,P454,07-11-2023,13-11-2023,5,5915,Vendor26,Ahmedabad
889,P991,09-01-2023,15-01-2023,4,4711,Vendor90,Hyderabad
890,P1739,01-04-2022,07-04-2022,5,9425,Vendor11,Cochin
891,P142,09-01-2023,15-01-2023,4,9964,Vendor36,Bangalore
892,P214,24-10-2022,30-10-2022,5,6953,Vendor22,Bangalore
893,P1423,03-05-2022,09-05-2022,1,7443,Vendor96,Bhopal
894,P761,27-08-2023,02-09-2023,5,8979,Vendor19,Bhopal
895,P587,20-08-2022,26-08-2022,5,7365,Vendor87,Chennai
896,P309,16-03-2023,22-03-2023,1,5137,Vendor3,Hyderabad
897,P748,14-01-2022,20-01-2022,5,9565,Vendor35,Delhi
898,P1672,27-08-2023,02-09-2023,2,6947,Vendor26,Ahmedabad
899,P1987,20-05-2022,26-05-2022,5,7750,Vendor13,Cochin
900,P841,13-09-2022,19-09-2022,5,2882,Vendor87,Vishakapatnam
901,P1082,25-05-2023,31-05-2023,5,7575,Vendor44,Bhopal
902,P343,14-03-2023,20-03-2023,4,3037,Vendor17,Hyderabad
903,P1086,20-08-2022,26-08-2022,2,1074,Vendor65,Chennai
904,P755,09-12-2022,15-12-2022,3,7715,Vendor95,Chennai
905,P1160,07-08-2023,13-08-2023,2,2108,Vendor76,Cochin
906,P306,30-11-2022,06-12-2022,4,345,Vendor79,Mumbai
907,P1511,10-08-2023,16-08-2023,4,3970,Vendor69,Delhi
908,P496,29-03-2022,04-04-2022,2,5070,Vendor5,Hyderabad
909,P1907,22-10-2023,28-10-2023,4,4602,Vendor34,Vishakapatnam
910,P534,22-10-2022,28-10-2022,1,9483,Vendor32,Chennai
911,P1065,26-09-2023,02-10-2023,5,8293,Vendor48,Bangalore
912,P264,07-08-2023,13-08-2023,3,7911,Vendor92,Bangalore
913,P1123,12-05-2022,18-05-2022,3,4305,Vendor73,Delhi
914,P1636,28-08-2022,03-09-2022,3,3616,Vendor98,Bhopal
915,P179,30-04-2023,06-05-2023,4,1925,Vendor62,Bhopal
916,P91,19-01-2022,25-01-2022,2,4206,Vendor17,Mumbai
917,P222,09-03-2023,15-03-2023,5,1555,Vendor79,Vishakapatnam
918,P618,21-01-2023,27-01-2023,1,6108,Vendor42,Hyderabad
919,P1304,03-03-2022,09-03-2022,3,6577,Vendor84,Cochin
920,P272,23-06-2022,29-06-2022,5,3407,Vendor31,Hyderabad
921,P493,18-01-2022,24-01-2022,4,3673,Vendor81,Vishakapatnam
922,P1592,17-10-2022,23-10-2022,5,9904,Vendor55,Cochin
923,P586,18-06-2022,24-06-2022,4,1452,Vendor50,Hyderabad
924,P801,18-04-2022,24-04-2022,4,8752,Vendor11,Hyderabad
925,P1787,12-02-2023,18-02-2023,3,6070,Vendor62,Chennai
926,P1831,29-01-2022,04-02-2022,2,3555,Vendor64,Bangalore
927,P1933,02-03-2022,08-03-2022,2,6586,Vendor68,Bhopal
928,P1435,11-12-2022,17-12-2022,5,9774,Vendor25,Hyderabad
929,P114,19-09-2022,25-09-2022,1,4762,Vendor53,Ahmedabad
930,P1991,16-12-2021,22-12-2021,4,6557,Vendor11,Cochin
931,P1382,31-03-2022,06-04-2022,1,4118,Vendor99,Ahmedabad
932,P1551,21-04-2023,27-04-2023,2,6105,Vendor83,Chennai
933,P419,02-10-2022,08-10-2022,3,9497,Vendor100,Delhi
934,P1963,12-08-2022,18-08-2022,3,5826,Vendor86,Delhi
935,P984,14-02-2022,20-02-2022,3,1343,Vendor48,Bangalore
936,P1360,03-06-2023,09-06-2023,5,2588,Vendor31,Bhopal
937,P1645,01-09-2023,07-09-2023,4,1987,Vendor88,Chennai
938,P676,23-09-2022,29-09-2022,1,5238,Vendor60,Bhopal
939,P962,16-11-2022,22-11-2022,3,8532,Vendor38,Chennai
940,P1904,22-01-2023,28-01-2023,1,1969,Vendor1,Hyderabad
941,P1183,06-01-2022,12-01-2022,5,8183,Vendor17,Delhi
942,P995,04-09-2022,10-09-2022,2,2245,Vendor2,Bhopal
943,P1926,30-05-2022,05-06-2022,1,1433,Vendor51,Cochin
944,P808,15-03-2023,21-03-2023,2,3796,Vendor62,Hyderabad
945,P1435,24-07-2023,30-07-2023,3,7652,Vendor46,Cochin
946,P1758,06-11-2022,12-11-2022,5,7565,Vendor47,Vishakapatnam
947,P1550,16-06-2022,22-06-2022,2,9852,Vendor28,Chennai
948,P1297,08-01-2023,14-01-2023,4,5496,Vendor17,Ahmedabad
949,P468,20-12-2021,26-12-2021,3,6781,Vendor43,Bhopal
950,P342,25-08-2023,31-08-2023,5,6405,Vendor49,Hyderabad
951,P1014,04-12-2021,10-12-2021,5,3888,Vendor65,Bangalore
952,P651,18-03-2022,24-03-2022,2,2954,Vendor25,Delhi
953,P62,23-01-2023,29-01-2023,2,4930,Vendor12,Cochin
954,P1169,25-06-2022,01-07-2022,3,8841,Vendor31,Delhi
955,P1689,24-02-2022,02-03-2022,3,5106,Vendor64,Delhi
956,P20,04-12-2021,10-12-2021,5,7663,Vendor73,Delhi
957,P1313,17-02-2023,23-02-2023,3,7417,Vendor89,Cochin
958,P322,31-10-2023,06-11-2023,5,7967,Vendor48,Ahmedabad
959,P1222,13-01-2023,19-01-2023,3,5033,Vendor51,Delhi
960,P387,22-07-2022,28-07-2022,5,8325,Vendor28,Mumbai
961,P1341,15-11-2023,21-11-2023,3,2385,Vendor46,Hyderabad
962,P320,02-09-2023,08-09-2023,2,780,Vendor4,Vishakapatnam
963,P785,27-01-2022,02-02-2022,1,4130,Vendor54,Bhopal
964,P1249,30-04-2022,06-05-2022,3,5001,Vendor7,Delhi
965,P523,09-06-2023,15-06-2023,3,712,Vendor53,Cochin
966,P390,27-07-2022,02-08-2022,5,4417,Vendor4,Mumbai
967,P1898,02-04-2022,08-04-2022,4,3788,Vendor70,Vishakapatnam
968,P1881,07-02-2022,13-02-2022,2,5210,Vendor14,Chennai
969,P748,15-11-2022,21-11-2022,2,4325,Vendor83,Bhopal
970,P1874,20-03-2023,26-03-2023,2,5662,Vendor47,Hyderabad
971,P748,23-01-2022,29-01-2022,1,5084,Vendor67,Bhopal
972,P274,06-07-2023,12-07-2023,4,4601,Vendor31,Mumbai
973,P6,02-09-2023,08-09-2023,5,2251,Vendor88,Ahmedabad
974,P196,19-11-2023,25-11-2023,4,5609,Vendor24,Bhopal
975,P1990,03-10-2022,09-10-2022,5,5617,Vendor94,Bhopal
976,P558,22-01-2022,28-01-2022,1,4232,Vendor65,Hyderabad
977,P756,24-06-2022,30-06-2022,5,932,Vendor11,Vishakapatnam
978,P1059,14-05-2023,20-05-2023,3,5267,Vendor99,Bhopal
979,P1928,04-10-2022,10-10-2022,4,1125,Vendor71,Hyderabad
980,P690,27-05-2022,02-06-2022,1,336,Vendor47,Mumbai
981,P312,24-04-2022,30-04-2022,3,3902,Vendor2,Delhi
982,P158,26-03-2022,01-04-2022,2,5403,Vendor16,Vishakapatnam
983,P87,24-11-2022,30-11-2022,3,7828,Vendor92,Ahmedabad
984,P1026,15-03-2022,21-03-2022,1,7667,Vendor14,Delhi
985,P16,29-07-2022,04-08-2022,4,6631,Vendor13,Ahmedabad
986,P1423,19-06-2023,25-06-2023,2,4039,Vendor93,Hyderabad
987,P1198,24-10-2022,30-10-2022,5,3660,Vendor77,Chennai
988,P678,01-02-2022,07-02-2022,1,3218,Vendor7,Hyderabad
989,P1529,17-04-2022,23-04-2022,5,1824,Vendor29,Bhopal
990,P1825,12-02-2022,18-02-2022,5,8672,Vendor17,Bhopal
991,P214,17-07-2022,26-07-2022,5,2276,Vendor14,Mumbai
992,P1722,27-02-2023,08-03-2023,4,4426,Vendor96,Cochin
993,P1903,12-11-2023,21-11-2023,3,7382,Vendor97,Hyderabad
994,P382,02-10-2022,11-10-2022,2,3280,Vendor61,Bangalore
995,P1946,17-01-2023,26-01-2023,4,4654,Vendor89,Ahmedabad
996,P570,06-05-2023,15-05-2023,5,8238,Vendor71,Cochin
997,P1061,19-09-2023,28-09-2023,1,7872,Vendor82,Vishakapatnam
998,P108,27-09-2023,06-10-2023,5,5082,Vendor15,Bangalore
999,P442,23-01-2023,01-02-2023,4,6596,Vendor16,Hyderabad
1000,P1912,19-05-2022,28-05-2022,4,5521,Vendor76,Hyderabad
